Location,FileName,SurveyDate,Point_ID,Kind,Transect_ID,Type,Station_nom_m,Track,Seq,Northing,Easting,Elevation_ft,Elevation_m,Distance_m,Lat,Lon,CRS
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-4,ep,S1,elevation profile,,,4.0,1804062.836,6425352.252,2.969,0.90495301,-13.33,38.1150187,-122.4737614,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-5,ep,S1,elevation profile,,,5.0,1804063.722,6425352.624,3.198,0.97475235,-13.03,38.1150212,-122.4737601,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-6,ep,S1,elevation profile,,,6.0,1804064.351,6425352.433,3.189,0.972009144,-12.83,38.1150229,-122.4737608,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-7,ep,S1,elevation profile,,,7.0,1804065.325,6425352.184,3.319,1.011633223,-12.53,38.1150256,-122.4737617,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-8,ep,S1,elevation profile,,,8.0,1804066.802,6425351.851,3.473,1.058572517,-12.06,38.1150296,-122.4737628,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-9,ep,S1,elevation profile,,,9.0,1804068.617,6425351.361,3.671,1.118923038,-11.49,38.1150346,-122.4737646,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-10,ep,S1,elevation profile,,,10.0,1804070.865,6425350.999,3.8,1.158242316,-10.8,38.1150408,-122.4737659,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-11,ep,S1,elevation profile,,,11.0,1804074.528,6425350.435,3.771,1.149403099,-9.67,38.1150508,-122.4737679,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-12,ep,S1,elevation profile,,,12.0,1804077.441,6425349.486,3.927,1.196951994,-8.73,38.1150588,-122.4737712,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-13,ep,S1,elevation profile,,,13.0,1804080.612,6425348.611,4.022,1.225908052,-7.73,38.1150675,-122.4737743,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-14,ep,S1,elevation profile,,,14.0,1804081.175,6425348.502,4.097,1.248768098,-7.56,38.115069,-122.4737747,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-15,ep,S1,elevation profile,,,15.0,1804081.969,6425348.253,4.41,1.344170688,-7.3,38.1150712,-122.4737756,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-16,ep,S1,elevation profile,,,16.0,1804082.966,6425348.069,4.89,1.490474981,-6.99,38.1150739,-122.4737763,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-17,ep,S1,elevation profile,,,17.0,1804085.875,6425347.374,5.149,1.569418339,-6.08,38.1150819,-122.4737787,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-18,ep,S1,elevation profile,,,18.0,1804088.732,6425346.745,5.201,1.585267971,-5.19,38.1150898,-122.473781,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-19,ep,S1,elevation profile,,,19.0,1804091.923,6425346.396,5.444,1.659334519,-4.21,38.1150985,-122.4737822,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-20,ep,S1,elevation profile,,,20.0,1804095.058,6425346.131,5.511,1.67975616,-3.25,38.1151071,-122.4737832,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-21,ep,S1,elevation profile,,,21.0,1804098.23,6425345.432,5.617,1.712065024,-2.26,38.1151158,-122.4737857,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-22,ep,S1,elevation profile,,,22.0,1804100.76,6425345.32,5.808,1.770281941,-1.49,38.1151228,-122.4737861,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-23,ep,S1,elevation profile,,,23.0,1804103.913,6425344.852,5.87,1.789179578,-0.52,38.1151314,-122.4737878,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-24pin,ep,S1,elevation profile,,,24.0,1804105.41,6425344.038,5.905,1.7998476,0.0,38.1151355,-122.4737907,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-25,ep,S1,elevation profile,,,25.0,1804109.165,6425343.731,5.807,1.76997714,1.15,38.1151458,-122.4737918,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-26,ep,S1,elevation profile,,,26.0,1804109.756,6425344.168,5.549,1.691338583,1.37,38.1151474,-122.4737903,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-27,ep,S1,elevation profile,,,27.0,1804111.175,6425343.697,5.485,1.671831344,1.83,38.1151513,-122.473792,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-28,ep,S1,elevation profile,,,28.0,1804111.565,6425344.573,5.894,1.796494793,2.12,38.1151524,-122.4737889,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-29,ep,S1,elevation profile,,,29.0,1804114.822,6425344.772,6.019,1.834594869,3.11,38.1151614,-122.4737883,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-30,ep,S1,elevation profile,,,30.0,1804118.545,6425344.573,6.088,1.855626111,4.25,38.1151716,-122.4737891,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-31,ep,S1,elevation profile,,,31.0,1804121.069,6425344.639,5.992,1.826365253,5.02,38.1151785,-122.4737889,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-32,ep,S1,elevation profile,,,32.0,1804124.992,6425344.871,6.076,1.851968504,6.22,38.1151893,-122.4737881,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-33,ep,S1,elevation profile,,,33.0,1804130.657,6425345.136,6.045,1.842519685,7.95,38.1152049,-122.4737873,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-34,ep,S1,elevation profile,,,34.0,1804136.289,6425346.016,6.25,1.90500381,9.68,38.1152203,-122.4737844,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-35,ep,S1,elevation profile,,,35.0,1804140.058,6425345.978,6.252,1.905613411,10.83,38.1152307,-122.4737846,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-36,ep,S1,elevation profile,,,36.0,1804141.569,6425345.862,6.279,1.913843028,11.3,38.1152348,-122.473785,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-37,ep,S1,elevation profile,,,37.0,1804143.078,6425346.248,6.267,1.91018542,11.77,38.115239,-122.4737837,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-38,ep,S1,elevation profile,,,38.0,1804143.9,6425346.327,6.323,1.927254255,12.02,38.1152412,-122.4737834,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-39,ep,S1,elevation profile,,,39.0,1804146.188,6425346.949,6.43,1.95986792,12.74,38.1152475,-122.4737813,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-40,ep,S1,elevation profile,,,40.0,1804150.045,6425347.171,6.472,1.972669545,13.92,38.1152581,-122.4737806,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-41,ep,S1,elevation profile,,,41.0,1804154.552,6425346.144,6.531,1.990652781,15.33,38.1152705,-122.4737843,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-42,ep,S1,elevation profile,,,42.0,1804159.367,6425345.848,6.64,2.023876048,16.8,38.1152837,-122.4737854,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-43,ep,S1,elevation profile,,,43.0,1804162.958,6425346.178,6.75,2.057404115,17.9,38.1152936,-122.4737843,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-44,ep,S1,elevation profile,,,44.0,1804168.317,6425346.216,6.811,2.075996952,19.53,38.1153083,-122.4737843,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-45,ep,S1,elevation profile,,,45.0,1804169.844,6425346.826,6.782,2.067157734,20.04,38.1153125,-122.4737822,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-46,ep,S1,elevation profile,,,46.0,1804171.372,6425346.244,6.774,2.064719329,20.53,38.1153167,-122.4737842,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-47,ep,S1,elevation profile,,,47.0,1804173.332,6425346.229,6.833,2.082702565,21.13,38.115322,-122.4737843,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-48,ep,S1,elevation profile,,,48.0,1804176.175,6425345.448,6.954,2.119583439,22.03,38.1153298,-122.4737871,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-49,ep,S1,elevation profile,,,49.0,1804179.707,6425344.377,6.768,2.062890526,23.15,38.1153395,-122.4737909,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-50,ep,S1,elevation profile,,,50.0,1804184.532,6425343.829,6.688,2.038506477,24.63,38.1153528,-122.4737928,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-51,ep,S1,elevation profile,,,51.0,1804187.906,6425343.813,6.814,2.076911354,25.66,38.115362,-122.473793,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-52,ep,S1,elevation profile,,,52.0,1804191.52,6425343.836,6.866,2.092760986,26.76,38.115372,-122.473793,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-53,ep,S1,elevation profile,,,53.0,1804195.848,6425344.186,6.733,2.052222504,28.09,38.1153838,-122.4737918,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-54,ep,S1,elevation profile,,,54.0,1804201.704,6425344.579,6.828,2.081178562,29.88,38.1153999,-122.4737906,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-55,ep,S1,elevation profile,,,55.0,1804211.915,6425346.288,6.817,2.077825756,33.03,38.115428,-122.4737848,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-56,ep,S1,elevation profile,,,56.0,1804218.872,6425347.868,6.719,2.047955296,35.21,38.1154471,-122.4737794,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-57,ep,S1,elevation profile,,,57.0,1804232.141,6425346.135,6.821,2.079044958,39.29,38.1154835,-122.4737857,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-58,ep,S1,elevation profile,,,58.0,1804243.151,6425347.604,6.851,2.088188976,42.67,38.1155138,-122.4737808,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-59,ep,S1,elevation profile,,,59.0,1804254.155,6425350.314,6.866,2.092760986,46.13,38.115544,-122.4737716,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-60,ep,S1,elevation profile,,,60.0,1804261.367,6425350.922,6.757,2.059537719,48.33,38.1155638,-122.4737696,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-61,ep,S1,elevation profile,,,61.0,1804275.444,6425351.528,6.797,2.071729743,52.63,38.1156025,-122.4737677,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-62,ep,S1,elevation profile,,,62.0,1804286.556,6425352.093,6.79,2.069596139,56.02,38.115633,-122.473766,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-63,ep,S1,elevation profile,,,63.0,1804299.682,6425354.464,6.748,2.056794514,60.08,38.1156691,-122.473758,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-64,ep,S1,elevation profile,,,64.0,1804316.268,6425357.936,6.708,2.044602489,65.25,38.1157147,-122.4737462,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-65,ep,S1,elevation profile,,,65.0,1804325.037,6425354.592,6.648,2.026314453,68.11,38.1157387,-122.473758,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-66,ep,S1,elevation profile,,,66.0,1804336.098,6425353.328,6.651,2.027228854,71.5,38.1157691,-122.4737626,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-67,ep,S1,elevation profile,,,67.0,1804345.786,6425351.245,6.714,2.046431293,74.52,38.1157956,-122.47377,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-68,ep,S1,elevation profile,,,68.0,1804358.988,6425352.252,6.622,2.018389637,78.56,38.1158319,-122.4737667,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-69,ep,S1,elevation profile,,,69.0,1804378.478,6425351.932,6.696,2.040944882,84.5,38.1158854,-122.4737682,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-70,ep,S1,elevation profile,,,70.0,1804389.786,6425353.706,6.516,1.986080772,87.99,38.1159165,-122.4737622,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-71,ep,S1,elevation profile,,,71.0,1804403.543,6425354.201,6.531,1.990652781,92.18,38.1159543,-122.4737608,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-1-ep-72,ep,S1,elevation profile,,,72.0,1804418.177,6425352.714,6.605,2.013208026,96.67,38.1159944,-122.4737662,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-1,ep,S2,elevation profile,,,1.0,1804323.446,6425167.815,6.855,2.089408179,-74.2,38.1157317,-122.4744071,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-2,ep,S2,elevation profile,,,2.0,1804311.278,6425169.706,7.01,2.136652273,-70.45,38.1156983,-122.4744003,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-3,ep,S2,elevation profile,,,3.0,1804297.716,6425171.761,6.753,2.058318517,-66.26,38.1156611,-122.4743929,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-4,ep,S2,elevation profile,,,4.0,1804286.917,6425173.964,6.683,2.036982474,-62.91,38.1156315,-122.4743851,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-5,ep,S2,elevation profile,,,5.0,1804270.311,6425177.963,6.755,2.058928118,-57.7,38.1155859,-122.4743709,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-6,ep,S2,elevation profile,,,6.0,1804256.866,6425181.788,6.68,2.036068072,-53.44,38.1155491,-122.4743573,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-7,ep,S2,elevation profile,,,7.0,1804239.914,6425187.776,6.739,2.054051308,-47.96,38.1155026,-122.4743362,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-8,ep,S2,elevation profile,,,8.0,1804224.737,6425190.368,6.695,2.040640081,-43.27,38.115461,-122.4743269,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-9,ep,S2,elevation profile,,,9.0,1804209.793,6425194.792,6.645,2.025400051,-38.52,38.11542,-122.4743113,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-10,ep,S2,elevation profile,,,10.0,1804199.072,6425197.513,6.775,2.06502413,-35.14,38.1153906,-122.4743016,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-11,ep,S2,elevation profile,,,11.0,1804190.884,6425199.285,6.758,2.05984252,-32.59,38.1153681,-122.4742953,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-12,ep,S2,elevation profile,,,12.0,1804187.889,6425200.538,6.67,2.033020066,-31.6,38.1153599,-122.4742909,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-13,ep,S2,elevation profile,,,13.0,1804183.984,6425201.081,6.76,2.060452121,-30.4,38.1153492,-122.474289,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-14,ep,S2,elevation profile,,,14.0,1804175.881,6425203.346,6.871,2.094284989,-27.83,38.115327,-122.4742809,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-15,ep,S2,elevation profile,,,15.0,1804168.381,6425203.96,6.736,2.053136906,-25.54,38.1153064,-122.4742787,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-16,ep,S2,elevation profile,,,16.0,1804163.835,6425203.9,6.672,2.033629667,-24.16,38.1152939,-122.4742788,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-17,ep,S2,elevation profile,,,17.0,1804160.565,6425204.788,6.633,2.021742443,-23.12,38.115285,-122.4742756,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-18,ep,S2,elevation profile,,,18.0,1804162.82,6425204.811,6.667,2.032105664,-22.44,38.1152912,-122.4742756,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-19,ep,S2,elevation profile,,,19.0,1804153.809,6425206.032,6.707,2.044297689,-19.66,38.1152664,-122.4742712,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-20,ep,S2,elevation profile,,,20.0,1804145.979,6425209.0,6.533,1.991262383,-17.11,38.115245,-122.4742607,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-21,ep,S2,elevation profile,,,21.0,1804141.024,6425211.229,6.514,1.985471171,-15.46,38.1152314,-122.4742529,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-22,ep,S2,elevation profile,,,22.0,1804139.686,6425211.647,6.441,1.963220726,-15.03,38.1152277,-122.4742514,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-23,ep,S2,elevation profile,,,23.0,1804137.812,6425212.515,6.374,1.942799086,-14.4,38.1152226,-122.4742484,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-24,ep,S2,elevation profile,,,24.0,1804130.363,6425213.629,6.26,1.908051816,-12.1,38.1152022,-122.4742444,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-25,ep,S2,elevation profile,,,25.0,1804121.34,6425215.454,6.215,1.894335789,-9.3,38.1151774,-122.4742379,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-26,ep,S2,elevation profile,,,26.0,1804110.513,6425217.62,6.058,1.846482093,-5.93,38.1151477,-122.4742301,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-27,ep,S2,elevation profile,,,27.0,1804103.29,6425220.103,5.93,1.807467615,-3.6,38.1151279,-122.4742214,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-28,ep,S2,elevation profile,,,28.0,1804102.775,6425220.888,5.847,1.782169164,-3.32,38.1151265,-122.4742186,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-29,ep,S2,elevation profile,,,29.0,1804102.206,6425221.105,5.405,1.647447295,-3.13,38.115125,-122.4742179,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-30,ep,S2,elevation profile,,,30.0,1804101.081,6425221.572,5.374,1.637998476,-2.76,38.1151219,-122.4742162,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-31,ep,S2,elevation profile,,,31.0,1804099.853,6425222.272,5.884,1.793446787,-2.33,38.1151185,-122.4742138,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-32,ep,S2,elevation profile,,,32.0,1804097.319,6425224.45,5.854,1.784302769,-1.31,38.1151116,-122.4742062,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-33pin,ep,S2,elevation profile,,,33.0,1804094.003,6425227.189,5.751,1.752908306,0.0,38.1151025,-122.4741966,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-34,ep,S2,elevation profile,,,34.0,1804088.006,6425227.208,5.691,1.734620269,1.83,38.1150861,-122.4741964,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-35,ep,S2,elevation profile,,,35.0,1804085.907,6425227.612,5.56,1.694691389,2.48,38.1150803,-122.474195,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-36,ep,S2,elevation profile,,,36.0,1804085.111,6425227.187,5.223,1.591973584,2.75,38.1150781,-122.4741964,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-37,ep,S2,elevation profile,,,37.0,1804083.834,6425226.924,5.501,1.676708153,3.15,38.1150746,-122.4741973,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-38,ep,S2,elevation profile,,,38.0,1804077.877,6425227.997,5.221,1.591363983,5.0,38.1150583,-122.4741935,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-39,ep,S2,elevation profile,,,39.0,1804072.204,6425229.549,4.989,1.520650241,6.79,38.1150427,-122.474188,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-40,ep,S2,elevation profile,,,40.0,1804065.332,6425231.101,4.656,1.419151638,8.94,38.1150239,-122.4741825,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-41,ep,S2,elevation profile,,,41.0,1804062.655,6425231.744,4.469,1.362153924,9.78,38.1150165,-122.4741802,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-42,ep,S2,elevation profile,,,42.0,1804059.331,6425231.917,4.213,1.284124968,10.79,38.1150074,-122.4741795,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-43,ep,S2,elevation profile,,,43.0,1804053.755,6425233.058,3.905,1.19024638,12.53,38.1149921,-122.4741755,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-44,ep,S2,elevation profile,,,44.0,1804048.946,6425233.552,3.612,1.100939802,14.0,38.1149789,-122.4741737,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-45,ep,S2,elevation profile,,,45.0,1804048.228,6425233.755,3.465,1.056134112,14.23,38.1149769,-122.4741729,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-46,ep,S2,elevation profile,,,46.0,1804044.353,6425234.789,3.269,0.996393193,15.45,38.1149663,-122.4741693,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-47,ep,S2,elevation profile,,,47.0,1804042.296,6425235.162,2.906,0.885750571,16.09,38.1149607,-122.4741679,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-48,ep,S2,elevation profile,,,48.0,1804041.196,6425235.338,2.775,0.845821692,16.43,38.1149576,-122.4741673,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-49,ep,S2,elevation profile,,,49.0,1804039.489,6425235.94,2.83,0.862585725,16.98,38.114953,-122.4741652,CA zone II (EPSG:2226)
Sonoma Baylands,sonoma-baylands-06032025-final.csv,2025-06-03,s-2-ep-50,ep,S2,elevation profile,,,50.0,1804037.646,6425235.893,2.632,0.802235204,17.54,38.1149479,-122.4741653,CA zone II (EPSG:2226)
