Location,FileName,Point_ID,Kind,Transect_ID,Type,Station_nom_m,Track,Seq,Northing,Easting,Elevation_ft,Elevation_m,Distance_m,Lat,Lon,CRS
Corte Madera,corte-madera-final.csv,s1-c-ep-21,ep,C1,elevation profile,,,21,2167168.909,5983785.02,5.672,1.729,15.17,37.9296856,-122.5037677,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-22,ep,C1,elevation profile,,,22,2167167.068,5983780.213,5.622,1.714,16.74,37.9296803,-122.5037842,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-23,ep,C1,elevation profile,,,23,2167166.351,5983777.871,5.577,1.700,17.49,37.9296782,-122.5037923,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-24,ep,C1,elevation profile,,,24,2167164.766,5983773.302,5.563,1.696,18.96,37.9296736,-122.5038080,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-25,ep,C1,elevation profile,,,25,2167163.412,5983770.284,5.605,1.708,19.97,37.9296697,-122.5038184,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-26,ep,C1,elevation profile,,,26,2167162.024,5983766.704,5.743,1.750,21.14,37.9296657,-122.5038307,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-27,ep,C1,elevation profile,,,27,2167160.911,5983762.714,5.791,1.765,22.40,37.9296624,-122.5038444,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-28,ep,C1,elevation profile,,,28,2167159.67,5983759.58,5.804,1.769,23.42,37.9296588,-122.5038552,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-29,ep,C1,elevation profile,,,29,2167158.334,5983755.433,5.665,1.727,24.75,37.9296549,-122.5038695,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-30,ep,C1,elevation profile,,,30,2167157.084,5983751.388,5.646,1.721,26.04,37.9296512,-122.5038834,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-31,ep,C1,elevation profile,,,31,2167155.703,5983747.905,5.766,1.757,27.18,37.9296472,-122.5038954,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-32,ep,C1,elevation profile,,,32,2167154.681,5983745.826,5.424,1.653,27.88,37.9296443,-122.5039025,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-33,ep,C1,elevation profile,,,33,2167153.128,5983741.711,5.769,1.758,29.22,37.9296398,-122.5039167,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-34,ep,C1,elevation profile,,,34,2167151.553,5983737.535,5.788,1.764,30.58,37.9296352,-122.5039310,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-35,ep,C1,elevation profile,,,35,2167149.66,5983733.007,5.824,1.775,32.08,37.9296297,-122.5039466,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-36,ep,C1,elevation profile,,,36,2167147.516,5983727.959,5.862,1.787,33.75,37.9296236,-122.5039639,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-37,ep,C1,elevation profile,,,37,2167144.479,5983722.182,5.864,1.787,35.72,37.9296149,-122.5039837,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-38,ep,C1,elevation profile,,,38,2167143.322,5983718.724,5.864,1.787,36.83,37.9296115,-122.5039956,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-39,ep,C1,elevation profile,,,39,2167141.294,5983714.073,5.838,1.779,38.38,37.9296057,-122.5040116,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-40,ep,C1,elevation profile,,,40,2167139.601,5983709.65,5.852,1.784,39.82,37.9296007,-122.5040268,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-41,ep,C1,elevation profile,,,41,2167137.219,5983706.433,5.871,1.789,40.99,37.9295940,-122.5040378,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-42,ep,C1,elevation profile,,,42,2167136.033,5983701.768,5.845,1.782,42.45,37.9295905,-122.5040539,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-43,ep,C1,elevation profile,,,43,2167134.387,5983696.782,5.830,1.777,44.05,37.9295857,-122.5040710,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-44,ep,C1,elevation profile,,,44,2167133.656,5983692.637,5.795,1.766,45.31,37.9295834,-122.5040853,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-45,ep,C1,elevation profile,,,45,2167133.13,5983689.31,5.808,1.770,46.32,37.9295818,-122.5040968,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-46,ep,C1,elevation profile,,,46,2167130.842,5983685.141,5.293,1.613,47.75,37.9295753,-122.5041111,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-47,ep,C1,elevation profile,,,47,2167129.854,5983682.628,5.774,1.760,48.57,37.9295724,-122.5041198,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-48,ep,C1,elevation profile,,,48,2167127.75,5983678.663,5.840,1.780,49.93,37.9295664,-122.5041333,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-49,ep,C1,elevation profile,,,49,2167127.632,5983678.831,5.762,1.756,49.90,37.9295661,-122.5041327,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-50,ep,C1,elevation profile,,,50,2167125.822,5983674.704,5.695,1.736,51.27,37.9295609,-122.5041469,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-51,ep,C1,elevation profile,,,51,2167124.607,5983671.906,5.725,1.745,52.20,37.9295574,-122.5041565,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-52,ep,C1,elevation profile,,,52,2167122.109,5983666.914,5.588,1.703,53.89,37.9295502,-122.5041736,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-53,ep,C1,elevation profile,,,53,2167118.837,5983661.177,5.647,1.721,55.88,37.9295409,-122.5041933,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-54,ep,C1,elevation profile,,,54,2167116.932,5983657.95,5.666,1.727,57.00,37.9295355,-122.5042043,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-55,ep,C1,elevation profile,,,55,2167114.642,5983654.569,5.666,1.727,58.21,37.9295290,-122.5042159,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-56,ep,C1,elevation profile,,,56,2167111.278,5983650.804,5.691,1.735,59.64,37.9295195,-122.5042287,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-57,ep,C1,elevation profile,,,57,2167109.254,5983647.31,5.708,1.740,60.86,37.9295138,-122.5042406,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-58,ep,C1,elevation profile,,,58,2167107.663,5983643.69,5.696,1.736,62.06,37.9295092,-122.5042531,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-59,ep,C1,elevation profile,,,59,2167105.941,5983640.831,5.645,1.721,63.06,37.9295043,-122.5042629,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-60,ep,C1,elevation profile,,,60,2167103.093,5983636.558,5.623,1.714,64.59,37.9294962,-122.5042775,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-61,ep,C1,elevation profile,,,61,2167099.242,5983631.181,5.612,1.711,66.53,37.9294853,-122.5042958,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-62,ep,C1,elevation profile,,,62,2167096.802,5983626.938,5.625,1.715,68.00,37.9294784,-122.5043103,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-63,ep,C1,elevation profile,,,63,2167094.814,5983622.29,5.603,1.708,69.54,37.9294726,-122.5043263,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s1-c-ep-64,ep,C1,elevation profile,,,64,2167091.716,5983617.931,5.630,1.716,71.12,37.9294639,-122.5043412,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-1,ep,C2,elevation profile,,,1,2167082.645,5983901.773,1.964,0.599,-2.50,37.9294557,-122.5033566,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-2,ep,C2,elevation profile,,,2,2167081.952,5983900.974,2.117,0.645,-2.19,37.9294537,-122.5033593,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-3,ep,C2,elevation profile,,,3,2167081.465,5983900.736,2.192,0.668,-2.05,37.9294524,-122.5033601,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-4,ep,C2,elevation profile,,,4,2167081.001,5983900.126,4.151,1.265,-1.82,37.9294511,-122.5033622,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-5,ep,C2,elevation profile,,,5,2167080.391,5983899.319,4.576,1.395,-1.52,37.9294493,-122.5033649,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-6,ep,C2,elevation profile,,,6,2167079.811,5983898.761,5.090,1.551,-1.29,37.9294477,-122.5033668,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-7,ep,C2,elevation profile,,,7,2167078.947,5983897.215,5.371,1.637,-0.75,37.9294452,-122.5033721,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-8,ep,C2,elevation profile,,,8,2167077.468,5983895.449,5.479,1.670,-0.06,37.9294411,-122.5033781,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-9,ep,C2,elevation profile,,,9,2167076.186,5983893.25,5.551,1.692,0.71,37.9294374,-122.5033857,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-10,ep,C2,elevation profile,,,10,2167074.379,5983890.342,5.588,1.703,1.75,37.9294323,-122.5033956,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-11,ep,C2,elevation profile,,,11,2167073.019,5983887.315,5.686,1.733,2.76,37.9294284,-122.5034060,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-12,ep,C2,elevation profile,,,12,2167071.323,5983883.764,5.684,1.732,3.96,37.9294235,-122.5034182,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-13,ep,C2,elevation profile,,,13,2167070.443,5983880.053,5.656,1.724,5.09,37.9294209,-122.5034310,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-14,ep,C2,elevation profile,,,14,2167068.344,5983876.48,5.654,1.723,6.35,37.9294149,-122.5034432,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-15,ep,C2,elevation profile,,,15,2167066.708,5983874.139,5.684,1.732,7.21,37.9294103,-122.5034512,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-16,ep,C2,elevation profile,,,16,2167065.196,5983871.68,5.666,1.727,8.09,37.9294060,-122.5034596,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-17,ep,C2,elevation profile,,,17,2167063.703,5983868.718,5.678,1.731,9.10,37.9294017,-122.5034698,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-18,ep,C2,elevation profile,,,18,2167062.746,5983865.722,5.709,1.740,10.05,37.9293989,-122.5034801,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-19,ep,C2,elevation profile,,,19,2167061.221,5983862.562,5.658,1.725,11.12,37.9293945,-122.5034909,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-20,ep,C2,elevation profile,,,20,2167059.362,5983858.509,5.692,1.735,12.47,37.9293892,-122.5035049,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-21,ep,C2,elevation profile,,,21,2167057.834,5983856.431,5.659,1.725,13.25,37.9293849,-122.5035119,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-22,ep,C2,elevation profile,,,22,2167055.861,5983852.895,5.658,1.725,14.48,37.9293793,-122.5035241,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-23,ep,C2,elevation profile,,,23,2167053.963,5983849.622,5.677,1.730,15.63,37.9293738,-122.5035353,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-24,ep,C2,elevation profile,,,24,2167053.014,5983846.969,5.696,1.736,16.49,37.9293711,-122.5035444,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-25,ep,C2,elevation profile,,,25,2167050.308,5983840.751,5.722,1.744,18.55,37.9293633,-122.5035657,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-26,ep,C2,elevation profile,,,26,2167049.002,5983838.019,5.740,1.750,19.47,37.9293595,-122.5035751,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-27,ep,C2,elevation profile,,,27,2167046.613,5983833.848,5.750,1.753,20.93,37.9293527,-122.5035894,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-28,ep,C2,elevation profile,,,28,2167044.89,5983829.595,5.712,1.741,22.33,37.9293478,-122.5036040,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-29,ep,C2,elevation profile,,,29,2167043.897,5983826.922,5.725,1.745,23.19,37.9293449,-122.5036132,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-30,ep,C2,elevation profile,,,30,2167042.022,5983823.53,5.744,1.751,24.37,37.9293395,-122.5036248,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-31,ep,C2,elevation profile,,,31,2167039.833,5983819.661,5.756,1.754,25.73,37.9293333,-122.5036381,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-32,ep,C2,elevation profile,,,32,2167037.714,5983816.006,5.748,1.752,27.01,37.9293273,-122.5036506,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-33,ep,C2,elevation profile,,,33,2167035.526,5983812.054,5.748,1.752,28.39,37.9293210,-122.5036641,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-34,ep,C2,elevation profile,,,34,2167033.44,5983809.313,5.682,1.732,29.42,37.9293151,-122.5036735,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-35,ep,C2,elevation profile,,,35,2167031.53,5983805.641,5.625,1.715,30.68,37.9293097,-122.5036860,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-36,ep,C2,elevation profile,,,36,2167029.174,5983800.944,5.758,1.755,32.28,37.9293029,-122.5037022,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-37,ep,C2,elevation profile,,,37,2167027.206,5983797.17,5.777,1.761,33.58,37.9292973,-122.5037151,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-38,ep,C2,elevation profile,,,38,2167024.605,5983792.3,5.725,1.745,35.26,37.9292899,-122.5037318,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-39,ep,C2,elevation profile,,,39,2167021.888,5983787.586,5.706,1.739,36.92,37.9292821,-122.5037479,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-40,ep,C2,elevation profile,,,40,2167019.857,5983782.54,5.703,1.738,38.57,37.9292763,-122.5037653,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-41,ep,C2,elevation profile,,,41,2167017.074,5983777.351,5.642,1.720,40.37,37.9292683,-122.5037830,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-42,ep,C2,elevation profile,,,42,2167015.044,5983772.607,5.630,1.716,41.93,37.9292625,-122.5037993,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-43,ep,C2,elevation profile,,,43,2167012.936,5983769.177,5.728,1.746,43.16,37.9292565,-122.5038111,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-44,ep,C2,elevation profile,,,44,2167011.023,5983765.942,5.725,1.745,44.30,37.9292510,-122.5038221,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-45,ep,C2,elevation profile,,,45,2167009.15,5983762.388,5.696,1.736,45.53,37.9292457,-122.5038343,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-46,ep,C2,elevation profile,,,46,2167007.838,5983758.476,5.579,1.700,46.77,37.9292418,-122.5038478,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-47,ep,C2,elevation profile,,,47,2167005.927,5983754.115,5.717,1.743,48.22,37.9292363,-122.5038628,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-48,ep,C2,elevation profile,,,48,2167003.841,5983751.09,5.602,1.707,49.33,37.9292304,-122.5038731,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-49,ep,C2,elevation profile,,,49,2167001.33,5983746.039,5.661,1.725,51.05,37.9292232,-122.5038904,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-50,ep,C2,elevation profile,,,50,2166999.615,5983742.571,5.577,1.700,52.23,37.9292183,-122.5039023,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-51,ep,C2,elevation profile,,,51,2166996.909,5983739.599,5.703,1.738,53.41,37.9292107,-122.5039124,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-52,ep,C2,elevation profile,,,52,2166993.078,5983736.109,5.698,1.737,54.89,37.9292000,-122.5039242,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-53,ep,C2,elevation profile,,,53,2166991.13,5983731.612,5.762,1.756,56.38,37.9291944,-122.5039397,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-54,ep,C2,elevation profile,,,54,2166988.38,5983726.107,5.739,1.749,58.25,37.9291865,-122.5039585,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-55,ep,C2,elevation profile,,,55,2166987.356,5983722.349,5.659,1.725,59.42,37.9291835,-122.5039715,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-56,ep,C2,elevation profile,,,56,2166985.032,5983717.117,5.707,1.739,61.16,37.9291768,-122.5039894,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-57,ep,C2,elevation profile,,,57,2166983.383,5983711.813,5.870,1.789,62.83,37.9291720,-122.5040077,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-58,ep,C2,elevation profile,,,58,2166981.608,5983709.179,5.740,1.750,63.79,37.9291669,-122.5040167,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-59,ep,C2,elevation profile,,,59,2166978.388,5983705.046,5.634,1.717,65.36,37.9291578,-122.5040308,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-60,ep,C2,elevation profile,,,60,2166976.374,5983699.9,5.805,1.769,67.03,37.9291520,-122.5040485,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-61,ep,C2,elevation profile,,,61,2166973.979,5983696.387,5.773,1.760,68.32,37.9291452,-122.5040605,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-62,ep,C2,elevation profile,,,62,2166972.026,5983691.567,5.904,1.800,69.90,37.9291396,-122.5040770,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,s2-c-ep-63,ep,C2,elevation profile,,,63,2166971.65,5983688.969,5.845,1.782,70.65,37.9291384,-122.5040860,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,RTCM0000,base,,base,,,,2152698.011,5999689.727,38.671,11.787,,37.8908756,-122.4475912,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-1,edge,,marsh edge,,,,2167188.524,5983838.348,5.281,1.610,,37.9297426,-122.5035843,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-2,edge,,marsh edge,,,,2167187.218,5983838.919,5.280,1.609,,37.9297391,-122.5035822,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-3,edge,,marsh edge,,,,2167186.4,5983838.93,5.335,1.626,,37.9297368,-122.5035821,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-4,edge,,marsh edge,,,,2167186.652,5983839.979,5.133,1.565,,37.9297376,-122.5035785,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-5,edge,,marsh edge,,,,2167186.479,5983840.928,4.941,1.506,,37.9297372,-122.5035752,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-6,edge,,marsh edge,,,,2167185.793,5983842.221,4.841,1.476,,37.9297354,-122.5035707,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-7,edge,,marsh edge,,,,2167184.805,5983843.396,4.928,1.502,,37.9297327,-122.5035665,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-8,edge,,marsh edge,,,,2167183.894,5983846.103,4.805,1.465,,37.9297304,-122.5035571,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-9,edge,,marsh edge,,,,2167182.215,5983847.928,5.059,1.542,,37.9297259,-122.5035506,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-10,edge,,marsh edge,,,,2167180.832,5983848.277,5.153,1.571,,37.9297221,-122.5035493,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-11,edge,,marsh edge,,,,2167180.403,5983849.548,4.911,1.497,,37.9297210,-122.5035449,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-12,edge,,marsh edge,,,,2167180.676,5983851.325,4.277,1.304,,37.9297219,-122.5035388,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-13,edge,,marsh edge,,,,2167179.311,5983852.618,4.668,1.423,,37.9297182,-122.5035342,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-14,edge,,marsh edge,,,,2167176.81,5983853.797,5.045,1.538,,37.9297114,-122.5035299,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-15,edge,,marsh edge,,,,2167175.396,5983855.33,4.914,1.498,,37.9297076,-122.5035245,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-16,edge,,marsh edge,,,,2167173.555,5983854.911,5.126,1.562,,37.9297025,-122.5035258,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-17,edge,,marsh edge,,,,2167172.461,5983855.728,5.154,1.571,,37.9296996,-122.5035229,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-18,edge,,marsh edge,,,,2167172.867,5983856.829,5.119,1.560,,37.9297007,-122.5035191,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-19,edge,,marsh edge,,,,2167171.417,5983858.738,5.026,1.532,,37.9296969,-122.5035124,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-20,edge,,marsh edge,,,,2167172.491,5983860.277,4.377,1.334,,37.9296999,-122.5035071,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-21,edge,,marsh edge,,,,2167171.019,5983861.142,4.396,1.340,,37.9296959,-122.5035040,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-22,edge,,marsh edge,,,,2167171.783,5983862.926,3.895,1.187,,37.9296981,-122.5034979,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-23,edge,,marsh edge,,,,2167168.889,5983862.766,4.440,1.353,,37.9296902,-122.5034982,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-24,edge,,marsh edge,,,,2167167.392,5983862.894,4.624,1.409,,37.9296861,-122.5034977,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-25,edge,,marsh edge,,,,2167164.937,5983861.773,4.772,1.455,,37.9296793,-122.5035014,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-26,edge,,marsh edge,,,,2167163.256,5983861.405,4.636,1.413,,37.9296746,-122.5035025,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-27,edge,,marsh edge,,,,2167162.344,5983858.695,5.240,1.597,,37.9296720,-122.5035119,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-28,edge,,marsh edge,,,,2167160.085,5983859.02,5.153,1.571,,37.9296658,-122.5035106,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-29,edge,,marsh edge,,,,2167158.18,5983857.595,5.000,1.524,,37.9296605,-122.5035154,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-30,edge,,marsh edge,,,,2167158.989,5983855.45,5.477,1.669,,37.9296626,-122.5035228,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-31,edge,,marsh edge,,,,2167156.93,5983853.022,5.315,1.620,,37.9296568,-122.5035311,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-32,edge,,marsh edge,,,,2167155.313,5983851.335,5.689,1.734,,37.9296522,-122.5035368,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-33,edge,,marsh edge,,,,2167154.441,5983853.269,5.540,1.689,,37.9296499,-122.5035301,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-34,edge,,marsh edge,,,,2167152.409,5983854.621,5.488,1.673,,37.9296444,-122.5035252,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-35,edge,,marsh edge,,,,2167150.633,5983857.292,5.118,1.560,,37.9296397,-122.5035158,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-36,edge,,marsh edge,,,,2167147.887,5983857.582,4.836,1.474,,37.9296322,-122.5035146,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-37,edge,,marsh edge,,,,2167143.3,5983856.348,5.291,1.613,,37.9296195,-122.5035186,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-38,edge,,marsh edge,,,,2167139.103,5983855.884,5.008,1.526,,37.9296080,-122.5035199,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-39,edge,,marsh edge,,,,2167136.689,5983854.346,5.467,1.666,,37.9296013,-122.5035250,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-40,edge,,marsh edge,,,,2167134.763,5983850.949,5.690,1.734,,37.9295958,-122.5035367,CA zone III (EPSG:2227)
Corte Madera,corte-madera-final.csv,edge-41,edge,,marsh edge,,,,2167132.935,5983850.63,5.730,1.747,,37.9295907,-122.5035376,CA zone III (EPSG:2227)
